names,scores,logfoldchanges,pvals,pvals_adj
ILMN_1788802,5.5752187,1.0900241,1.2859569073000152e-06,7.749651390272843e-05
ILMN_3234784,5.574068,1.8171698,1.6039265802713983e-06,9.15282928020495e-05
ILMN_1660462,5.56769,1.4777266,1.8028784583174082e-06,9.940416226995528e-05
ILMN_1723274,5.5645475,3.0941553,3.910565375590512e-06,0.0001811920824907545
ILMN_2413650,5.5617666,1.0049427,1.6740258786608748e-06,9.453739695011702e-05
ILMN_1777998,5.555552,1.3067584,2.4648326027841107e-06,0.00012633134988072366
ILMN_2121437,5.555367,1.0397592,1.395081553396654e-06,8.229067711538094e-05
ILMN_1862684,5.5524564,1.6603719,1.4851602252442043e-06,8.604151268400644e-05
ILMN_1672295,5.5490603,1.8733742,6.495907723137794e-06,0.0002693268244158454
ILMN_1781942,5.546456,1.7031174,3.080023323217894e-06,0.00015022118279302182
ILMN_2162860,5.5457664,1.2268579,2.55255673122371e-06,0.00012942529612433018
ILMN_1711702,5.539784,1.153906,2.5236625901225438e-06,0.00012878846402473266
ILMN_1720113,5.5392404,2.2651217,5.986572022597663e-06,0.0002524124444501138
ILMN_1753243,5.5382915,1.5363716,1.5489633710729015e-06,8.871284527281568e-05
ILMN_2066756,5.5382004,1.5105984,1.7585366954733756e-06,9.741346071751637e-05
ILMN_2059357,5.537807,4.2302856,5.554871009194807e-06,0.0002388948025745261
ILMN_1673673,5.535609,1.5252107,1.8369503247991097e-06,0.00010076016737122829
ILMN_1705442,5.530812,1.0117362,2.2992054749609065e-06,0.0001195258389054677
ILMN_1697268,5.529738,1.329731,2.5354432230600158e-06,0.00012908349094435944
ILMN_1810901,5.5288982,1.0558593,1.7226266352697715e-06,9.63265936580462e-05
ILMN_1746699,5.5218287,1.1656235,2.1774273844576154e-06,0.00011458015269915062
ILMN_1813430,5.5029893,1.6156073,2.712562450844879e-06,0.00013622419518271624
ILMN_2073758,5.4998274,6.1707697,9.935565142394707e-06,0.00037996910282236566
ILMN_1749502,5.4780264,1.2343012,1.9640108783048057e-06,0.00010608856613690076
ILMN_1740493,5.465844,1.025959,2.7786244396437075e-06,0.00013939383495888109
ILMN_1801766,5.465317,1.4573194,4.7079121902759725e-06,0.00021192241490662064
ILMN_1800276,5.4651093,1.0023537,3.4995166803718014e-06,0.00016571735295130012
ILMN_1702197,5.457794,1.4069384,2.430162079687403e-06,0.0001249362729916342
ILMN_1727271,5.456184,2.2776957,1.0161271904687591e-05,0.0003868974645344301
ILMN_1674250,5.45241,1.3535149,3.577557969741695e-06,0.0001687373229058528
ILMN_1808591,5.450956,1.176337,6.9220627463535e-06,0.00028327164562434693
ILMN_1731745,5.44491,1.1398625,2.43233152441066e-06,0.0001249362729916342
ILMN_1716276,5.443766,2.250214,7.683973567409327e-06,0.00030727450342640154
ILMN_1776490,5.4408116,1.2130734,2.51789917321923e-06,0.00012863310603399795
ILMN_1725427,5.4378967,3.826292,2.0084564724250407e-06,0.00010748195739933417
ILMN_1670638,5.43575,2.5153236,5.372970018942421e-06,0.00023297808678836765
ILMN_1737418,5.4326324,1.5977738,4.815889701219301e-06,0.00021553954029856337
ILMN_1738438,5.431719,6.0053926,5.1312767756119555e-06,0.0002252286615970587
ILMN_2196984,5.4189844,1.105297,2.2922399544162436e-06,0.00011929482455838201
ILMN_1683678,5.416348,1.230654,2.680681130352171e-06,0.0001347661872832839
ILMN_1684349,5.413725,1.1818017,3.014070680243131e-06,0.0001479114540147944
ILMN_1765860,5.4127307,1.0221659,3.1962178963288187e-06,0.00015492159838281498
ILMN_3251232,5.396549,1.1489415,2.3825190686114165e-06,0.00012304566547903962
ILMN_1721868,5.3818,1.5466509,3.9463697353308215e-06,0.00018231534479423356
ILMN_1715452,5.3716626,1.7189022,3.843201724521874e-06,0.0001788454332114114
ILMN_1673357,5.3582587,1.3364058,5.068712614402078e-06,0.00022388943758125032
ILMN_2132982,5.3558497,1.6034789,6.377331526078473e-06,0.00026580830176580996
ILMN_2409220,5.3452697,1.5830626,3.55988643857035e-06,0.00016807140493956842
ILMN_2368530,5.332355,1.9497302,5.417393151569276e-06,0.00023447449022990642
ILMN_1666385,5.3307443,2.1001508,2.894276445728738e-06,0.00014406492384279521
ILMN_2317751,5.326248,1.0493127,4.500106442917959e-06,0.00020430569625251428
ILMN_1658028,5.3234205,1.442287,3.051022085699017e-06,0.00014941480518443416
ILMN_2396991,5.308469,1.2106357,3.185592428170277e-06,0.0001547236355230506
ILMN_1795089,5.3037977,1.1320555,3.604675255845752e-06,0.00016967798241621394
ILMN_1801118,5.3034215,1.1125773,5.4293848432732226e-06,0.00023477871003722698
ILMN_1654696,5.3024216,1.040469,4.631386820903834e-06,0.00020926171569866066
ILMN_1808501,5.298203,1.1081505,9.009089946647538e-06,0.0003499121659327218
ILMN_1741133,5.28906,1.5549533,5.0765715833204145e-06,0.0002240273991531146
ILMN_1774287,5.281614,2.0410542,3.4367817272233704e-06,0.00016342357130135686
ILMN_1784884,5.273876,1.7769675,5.946630421302312e-06,0.0002514713695253454
ILMN_1676528,5.272974,1.283076,7.267125944979097e-06,0.0002933327022859438
ILMN_1664316,5.2661395,1.0476933,8.041367130277174e-06,0.0003188708758021981
ILMN_1801246,5.2630787,2.4017625,8.64455179437081e-06,0.00033797339812917344
ILMN_1667232,5.256613,1.6373241,8.46065909588537e-06,0.0003321563484224475
ILMN_2214910,5.2437963,1.2534449,3.877071656040618e-06,0.00017999276627312416
ILMN_1737184,5.243096,1.4764072,6.513594058146813e-06,0.00026958757139873253
ILMN_2165993,5.2277946,2.2801366,6.656632988188401e-06,0.0002740690485397987
ILMN_1708160,5.221217,1.013598,5.087191530670101e-06,0.00022428683107307592
ILMN_1798172,5.212578,1.2519221,4.72220806784473e-06,0.00021235123295202532
ILMN_1782596,5.210929,1.3669264,5.258667102115328e-06,0.00022907160644546024
ILMN_1724708,5.194309,2.3411722,9.605385035262963e-06,0.00036768828790897126
ILMN_1753183,5.1896315,1.2453439,6.389513460310705e-06,0.0002660388110029269
ILMN_2413898,5.18712,1.1818411,4.809645772686679e-06,0.0002154639323565234
ILMN_1683313,5.185994,1.2015494,6.373474279755853e-06,0.00026580830176580996
ILMN_2347193,5.1814613,1.0741582,4.8778727635549174e-06,0.00021728580680366522
ILMN_2219867,5.16068,1.0168012,5.657146816834201e-06,0.00024219243842893716
ILMN_1680403,5.1569757,1.2935758,8.383457497573278e-06,0.00032967267151928434
ILMN_1663916,5.1506276,1.2005469,7.80169491420492e-06,0.00031145551165087947
ILMN_1671906,5.1469636,1.2769314,5.362646788811959e-06,0.00023279132940039107
ILMN_1797236,5.1424828,2.6067443,5.464034783051184e-06,0.00023541629643151398
ILMN_1657495,5.1396956,1.2486898,5.948304954845192e-06,0.0002514713695253454
ILMN_2184640,5.136971,1.1227587,5.679918021121593e-06,0.00024294745192151825
ILMN_1701289,5.1366115,1.2491112,8.600817624495426e-06,0.0003365416702746113
ILMN_1676555,5.1357694,2.5414054,7.597487785056543e-06,0.00030484678087164534
ILMN_1786426,5.1277456,1.0010581,7.582758130555533e-06,0.0003045731915819226
ILMN_2399264,5.12628,1.0822041,7.193630218607943e-06,0.00029186026136508226
ILMN_1711894,5.10832,1.0899708,7.08627438462156e-06,0.00028849430491677464
ILMN_1864900,5.102189,3.0023835,1.9620155718365853e-05,0.0006445629906727316
ILMN_1670353,5.094408,1.1756914,8.520028025844147e-06,0.0003339328631471492
ILMN_1671054,5.0841327,2.0988884,7.2005275536150275e-06,0.00029188976604872845
ILMN_1806825,5.076365,1.3277371,7.468822889460164e-06,0.00030096048077656897
ILMN_1679185,5.074056,1.0416713,1.2968273100603205e-05,0.0004690291250536971
ILMN_1788078,5.07344,1.0625243,1.4276787655062487e-05,0.0005040238758194336
ILMN_2358202,5.055364,1.0528862,7.996091914233917e-06,0.0003173415437807583
ILMN_1769245,5.0441437,1.8443724,7.584231079618341e-06,0.0003045731915819226
ILMN_1666594,5.0438776,1.1554396,1.282524809856567e-05,0.00046456662465455293
ILMN_2148819,5.043799,2.2673872,9.444954776317937e-06,0.0003623783257123055
ILMN_1736567,5.0383954,3.75984,7.727070363368161e-06,0.00030873692371609596
ILMN_1803429,5.0359883,1.0678873,9.001235065159382e-06,0.00034989435269309354
ILMN_1759277,5.0335903,1.1479541,8.191937386429912e-06,0.0003240267407523744
ILMN_1769782,5.0325394,1.7596817,1.3470038128187671e-05,0.0004834803442565813
ILMN_2155272,5.031096,1.211314,7.95571284819999e-06,0.0003168021108668324
ILMN_2377109,5.0304403,1.8180801,1.5312596465099007e-05,0.0005334263630150506
ILMN_1779324,5.0244036,1.9084412,8.136757743958594e-06,0.00032221127103209383
ILMN_1808395,5.011506,1.7764308,1.3076888059978695e-05,0.0004725961370919879
ILMN_1726698,5.000142,1.2013663,9.272339882749222e-06,0.0003574951775331846
ILMN_2403247,4.9964705,1.1487653,1.1316659994998442e-05,0.0004215411294357412
ILMN_1794729,4.9918456,2.971683,9.224065684581921e-06,0.00035621459211470773
ILMN_1668469,4.991251,1.037497,1.1829298550747233e-05,0.000436512189188923
ILMN_1720623,4.9900694,1.0134166,9.983094894776645e-06,0.0003811705166966899
ILMN_1737498,4.9841714,1.7393794,2.057595151193432e-05,0.0006689941843127675
ILMN_2325337,4.9798594,1.008156,1.15695861204845e-05,0.00042892264457111256
ILMN_1699665,4.979836,1.9742773,2.58670484591321e-05,0.0008017059307951575
ILMN_1805410,4.977856,1.3496468,1.2469254928236944e-05,0.0004537561868385424
ILMN_1710544,4.9744906,1.9005442,1.3629999912682756e-05,0.00048700483826985135
ILMN_2050112,4.9735246,2.1714504,9.606669707558892e-06,0.00036768828790897126
ILMN_1728972,4.970181,1.7296193,1.0430216731735411e-05,0.00039444140419084056
ILMN_1753111,4.9648237,1.2067225,1.3883513608455761e-05,0.0004934540783435137
ILMN_1751561,4.959821,1.0676658,1.080993605445228e-05,0.00040586162295870956
ILMN_1749722,4.956383,1.894334,1.637268557086665e-05,0.000557449543420712
ILMN_1741566,4.9522514,2.1338515,3.158233506338416e-05,0.0009411611197124488
ILMN_1767658,4.9481955,1.1758019,1.1578291101048697e-05,0.00042892264457111256
ILMN_1788931,4.945483,1.2216303,1.45659781084249e-05,0.000511941104290681
ILMN_2132161,4.945148,1.3543204,1.5451958314339357e-05,0.0005364074579218279
ILMN_1739756,4.938803,1.5174109,2.320044152193231e-05,0.0007346340609625515
ILMN_1668039,4.9386363,1.2479703,1.6034127438186796e-05,0.0005492588462840715
ILMN_1815261,4.9376874,1.0590572,1.1597656124331923e-05,0.00042930384841453076
ILMN_1793628,4.936851,1.207788,1.1514154416697343e-05,0.00042721576705153036
ILMN_1802819,4.935126,1.4486163,1.1628486359268056e-05,0.00042977250327960465
ILMN_1676393,4.9146066,1.19902,1.2275270396865787e-05,0.00044945475447728475
ILMN_1745242,4.9142013,1.2001855,1.7878206394728108e-05,0.000598136004183453
ILMN_1708098,4.913108,1.3108158,1.229404638412088e-05,0.00044945475447728475
ILMN_1709044,4.9102254,1.2970744,1.481709118008576e-05,0.0005196086971507169
ILMN_1742026,4.9100165,2.008358,1.1910219620076153e-05,0.00043844465660527305
ILMN_1708130,4.892842,1.3416989,1.6985842484631426e-05,0.0005739637503003278
ILMN_1659075,4.8883033,1.344876,2.1505277884445447e-05,0.0006911346337496337
ILMN_1652237,4.88599,1.2818835,1.7190253223334726e-05,0.0005796288732974311
ILMN_1720373,4.875439,1.1377176,1.622286841145935e-05,0.000554119303928453
ILMN_1748685,4.8713303,1.608966,1.491013444075316e-05,0.0005224842444360813
ILMN_1678669,4.852937,3.0928187,3.124060290833103e-05,0.0009336065709314062
ILMN_2379644,4.8486295,2.5706458,1.4582117800054237e-05,0.000512127874363152
ILMN_3251592,4.8325057,1.217541,1.8386620867689807e-05,0.0006114160566408406
ILMN_1666206,4.828797,1.546611,1.6621534940654164e-05,0.0005640709852493017
ILMN_1680314,4.8268404,1.4864088,1.6404957762331552e-05,0.0005579218812815375
ILMN_1792538,4.822972,1.2749972,1.657258656508703e-05,0.0005628136056242441
ILMN_2369682,4.8178067,1.3807343,1.833441698896929e-05,0.0006108072285191341
ILMN_1760374,4.810675,3.1279933,3.900300478027137e-05,0.0011055213583824432
ILMN_2321451,4.7885547,1.1676149,1.862909855074921e-05,0.0006180131592849179
ILMN_2208903,4.7842836,1.2297796,2.2689421211115197e-05,0.0007223206253258592
ILMN_1756501,4.7814765,1.2673504,2.8295195492263724e-05,0.0008591532818693967
ILMN_1725260,4.7731533,1.0567542,1.8976798827592605e-05,0.0006277870084873589
ILMN_2349459,4.7672963,1.795547,3.818673879746067e-05,0.0010889090128339191
ILMN_2412384,4.7669296,1.0483856,1.9132040510465932e-05,0.0006320387153831089
ILMN_3235832,4.7658167,2.4700885,5.348660922359115e-05,0.0014223108614617353
ILMN_2202423,4.7551622,1.3242462,2.2470422341455303e-05,0.0007164795834420311
ILMN_1678612,4.751037,1.3102163,2.0481551180988342e-05,0.0006663829035206434
ILMN_2382657,4.74627,2.6034322,3.896222700746244e-05,0.001105027621727833
ILMN_2169152,4.744945,1.1172701,3.263625906924509e-05,0.0009643494739467693
ILMN_2386790,4.7444715,1.7990713,5.126846452822973e-05,0.0013788273174741123
ILMN_1785570,4.7376833,1.2848642,2.3373229150206746e-05,0.0007391158766101809
ILMN_1682792,4.7349277,1.0541744,2.1544949797856988e-05,0.0006919395384163072
ILMN_1674662,4.7253747,2.641305,2.2100144994871156e-05,0.0007065819736237368
ILMN_2334205,4.725006,1.2435151,2.5915713929314987e-05,0.000801827782115176
ILMN_1716445,4.7201476,1.4180981,2.492478220659581e-05,0.0007767567008217575
ILMN_3286312,4.713409,1.3338729,2.286500057852642e-05,0.000726931842989482
ILMN_2157240,4.7078066,1.1183586,2.406071856747163e-05,0.000755302198587512
ILMN_1760347,4.6945786,1.1149873,3.0002405085737054e-05,0.000902303736421464
ILMN_1758895,4.690791,1.1827638,3.7708777247306615e-05,0.0010798360322265945
ILMN_1813379,4.682372,1.3542043,2.6121831247655506e-05,0.0008060961975426218
ILMN_1668850,4.680198,2.962472,3.0768666108483436e-05,0.0009224165320621203
ILMN_1682332,4.6656,1.7661096,2.9713687586136334e-05,0.0008964702924983109
ILMN_1709683,4.66507,1.0361499,2.966438909954363e-05,0.0008955540875125146
ILMN_2328433,4.657509,1.3011513,3.091984611790124e-05,0.0009263617227989575
ILMN_1775486,4.65082,1.0222601,2.9845352973501254e-05,0.0008987231783051712
ILMN_1767816,4.6494226,1.1813631,3.237380406618217e-05,0.0009577908373726579
ILMN_1729115,4.6391635,1.0953707,4.7366947435468804e-05,0.0013005154859719807
ILMN_1797499,4.636117,2.3301742,3.622578868409115e-05,0.0010462352779476802
ILMN_1654072,4.6357675,2.2953546,8.446555223766492e-05,0.002038679530462865
ILMN_1763452,4.624752,1.1053773,4.707773216822774e-05,0.0012948292300478778
ILMN_1660533,4.6151476,1.1429878,3.479141892787163e-05,0.0010140959058661883
ILMN_1662878,4.6097507,1.2290739,4.119293474493621e-05,0.0011565069222425502
ILMN_1676003,4.6079035,2.7983747,5.69807487728265e-05,0.0014900985529000016
ILMN_2335604,4.599944,3.8061748,3.36112542612639e-05,0.00098727584709878
ILMN_1781155,4.593314,1.0635204,3.401377486040076e-05,0.000996340338898439
ILMN_1656540,4.5913324,1.287012,3.654020339676568e-05,0.0010533865948146215
ILMN_2382679,4.5870333,9.128622,3.690253222673502e-05,0.0010599563400425947
ILMN_1691290,4.5818067,1.7210265,3.7346854085722005e-05,0.0010718052059631596
ILMN_1744604,4.5814567,1.0131229,4.4071465946136735e-05,0.0012228087035272084
ILMN_3245773,4.564385,1.1671426,3.750747711097561e-05,0.0010753734664781353
ILMN_2067656,4.5618715,1.435741,3.821374203471093e-05,0.0010890225870096805
ILMN_1688480,4.5597706,1.2590284,4.6637232020155056e-05,0.001284954883621127
ILMN_2333319,4.5587125,1.2006177,3.801732155155412e-05,0.0010866981454014325
ILMN_1748283,4.5576015,1.6470419,8.754832584111095e-05,0.002091741742709816
ILMN_2415529,4.5541906,1.0215983,5.025131182168696e-05,0.001356097437734481
ILMN_1790537,4.553295,1.1674868,6.0574517145515606e-05,0.0015590852462475009
ILMN_1678882,4.549803,1.555464,6.472680267986943e-05,0.0016436021762622562
ILMN_1716704,4.542315,3.6442103,4.063426359235951e-05,0.0011462642264542346
ILMN_1750324,4.5295024,2.0812228,9.708021804550252e-05,0.0022679377160881916
ILMN_1710962,4.5182924,1.1465317,5.6788230346852756e-05,0.00148670769951221
ILMN_1730612,4.5116787,1.1309975,5.645323596789425e-05,0.0014803953624906727
ILMN_1651316,4.510998,1.1387335,5.134800649573158e-05,0.0013801818995986216
ILMN_1719641,4.501913,2.087759,8.919336627882305e-05,0.0021214030058080854
ILMN_1684943,4.493422,1.5080197,5.481582328616906e-05,0.0014502897919340765
ILMN_1660775,4.4870424,1.2693919,4.9047095644041196e-05,0.0013388753338907425
ILMN_1662438,4.481768,1.756872,5.9887401846298314e-05,0.0015458751838394826
ILMN_3305949,4.479548,1.388839,4.94781924396251e-05,0.0013436652409536994
ILMN_2305544,4.479514,1.3390852,5.169999935133159e-05,0.0013872784284250953
ILMN_2175912,4.477186,1.2810748,8.011015087073282e-05,0.001958537936559048
ILMN_1712729,4.4759183,1.4255012,6.124667602351988e-05,0.0015738166771562493
ILMN_1795181,4.4740596,1.2774218,5.442300690850784e-05,0.0014439647716325186
ILMN_1741159,4.471368,1.5371519,6.396130251903702e-05,0.001626917330904259
ILMN_3238818,4.469517,2.206699,5.229095927284381e-05,0.0013975866724974138
ILMN_1795762,4.467182,1.1940897,7.125441747267938e-05,0.0017863448475781895
ILMN_1711227,4.4659,1.7705741,5.188680312026134e-05,0.001391501697964968
ILMN_1811171,4.463991,-2.8346255,5.214974390038667e-05,0.0013954794076871076
ILMN_3235642,4.4585185,1.2844453,5.2885613832655806e-05,0.001408704804944509
ILMN_1678490,4.453895,1.1320388,5.71273364905397e-05,0.0014931065786508075
ILMN_1698225,4.4523435,5.0374866,5.467465337194164e-05,0.0014482048303843466
ILMN_2367818,4.447972,1.0434363,5.733617564691732e-05,0.0014952604527721707
ILMN_1809433,4.4433603,1.3075246,5.591105710895395e-05,0.0014686198659929397
ILMN_3240420,4.4414973,1.1928632,5.587997878641645e-05,0.0014686189758050016
ILMN_3251691,4.4318004,1.2137792,6.07461282732954e-05,0.0015618027664265138
ILMN_1691097,4.4289827,1.3464001,5.9077247483300465e-05,0.001530540715603776
ILMN_1654396,4.4239984,1.3153397,9.783145488014091e-05,0.0022809820778781796
ILMN_1807491,4.423031,3.84588,0.0001611960869349897,0.003402812710679856
ILMN_1761733,4.420827,2.616912,5.986297237141801e-05,0.0015458751838394826
ILMN_2337386,4.4192085,4.087545,5.989788428726767e-05,0.0015458751838394826
ILMN_2051867,4.4189873,1.8872081,6.0742796237872276e-05,0.0015618027664265138
ILMN_1720996,4.4145827,1.1494379,7.754946091289624e-05,0.0019050083169284357
ILMN_1722900,4.405363,1.1932111,6.421262376342881e-05,0.001632298007725162
ILMN_1774806,4.404711,1.6086626,7.2949165622094e-05,0.0018201509378082284
ILMN_1689968,4.401397,1.2924501,6.82816342050175e-05,0.0017209372772172419
ILMN_1746252,4.4012985,1.1005607,7.584280874047906e-05,0.001876268033143575
ILMN_1908133,4.399123,1.2802901,0.00011909247138528668,0.002668833511996095
ILMN_2221768,4.3939276,1.232761,7.183729600007216e-05,0.0017979497707776148
ILMN_2415653,4.3903093,1.5038924,8.158099191014174e-05,0.001982938447035201
ILMN_2356991,4.3865848,1.2346599,7.28264826511191e-05,0.0018188958964725085
ILMN_1814281,4.381129,1.1587534,7.097601351949103e-05,0.0017803087335983895
ILMN_1712950,4.375376,1.3008553,6.916559073746611e-05,0.001741360617891064
ILMN_1672417,4.3665795,1.2745141,8.076803509660211e-05,0.0019709121844649316
ILMN_1777180,4.3628893,2.4717185,8.384130785421403e-05,0.0020246456103416555
ILMN_1745385,4.3624563,1.2806529,7.195543740163235e-05,0.0017991521549466287
ILMN_1704750,4.3613973,1.4817716,0.00010231660423623056,0.0023611178520016388
ILMN_2038776,4.3462276,1.4601473,7.732328722678273e-05,0.0019041815454645553
ILMN_1697448,4.3410687,1.5889785,7.737406102433007e-05,0.001904440533235163
ILMN_1731233,4.323976,2.4469275,0.00014552277508062512,0.0031263605452947923
ILMN_1760509,4.3174396,2.3886256,0.00012198274203306337,0.0027130407039765536
ILMN_1754249,4.3108444,1.7402626,0.00012743004512990818,0.0028064865665551986
ILMN_1797604,4.306116,1.4903404,8.807716879356518e-05,0.002100437901355338
ILMN_1653591,4.3033648,1.8985986,0.00010125666177471964,0.002340082510296366
ILMN_1707491,4.301302,2.7250037,0.00011151137972550524,0.0025333323535991757
ILMN_1718621,4.3011866,1.905936,0.00012090642240289605,0.002694168687995197
ILMN_1773119,4.3010283,1.139798,0.00010440804633099722,0.002403518952691234
ILMN_3307841,4.2991843,4.0343456,0.00012148162103615073,0.0027044381394622035
ILMN_1811049,4.294145,1.8906776,0.00014973823299559304,0.0032038293027238894
ILMN_1656011,4.293382,1.3417621,0.00010738610177028097,0.0024517926237677032
ILMN_1704286,4.2930794,1.1952087,0.00016241931304516102,0.0034225258094554268
ILMN_1724066,4.2900524,2.3380203,0.00011817412892082651,0.002653281213506189
ILMN_1660654,4.284127,1.3650459,9.257828577239668e-05,0.0021843396334338
ILMN_2365465,4.2833633,1.1158049,9.754254183135918e-05,0.002275367370027667
ILMN_2152131,4.2819138,5.5536013,9.980261756753652e-05,0.002313259396995321
ILMN_1781207,4.2817035,1.441882,0.0001328444427000843,0.002897405279305158
ILMN_1742618,4.2764287,1.1149634,0.00012058967773816159,0.0026896444529746393
ILMN_1763960,4.2727394,1.6574292,9.829577971896158e-05,0.002288424434628403
ILMN_2350574,4.269898,2.1552622,0.00011076970390435621,0.0025193184531747017
ILMN_2246328,4.267134,1.1684115,0.00016267924435496494,0.003426476853383939
ILMN_1783621,4.264168,1.043158,0.00011370197598698962,0.0025699471466872994
ILMN_3241758,4.2569633,3.1636794,0.00010712611718254283,0.0024482199157268374
ILMN_1708059,4.256488,4.5028496,0.00010405673742912594,0.0023965978955986663
ILMN_1670490,4.2512627,1.4217805,0.00019182581750286766,0.003903098472519639
ILMN_1735959,4.249914,1.4703125,0.0001033037941967919,0.0023815753372649295
ILMN_2206009,4.2448263,1.978704,0.00011694696513997704,0.0026282233158560066
ILMN_2249920,4.232555,3.7561321,0.00016224712121544997,0.003420420928404319
ILMN_1783276,4.2315784,1.3190433,0.00019445189019252822,0.003950954837236745
ILMN_1715885,4.231329,1.5307233,0.0001646063290961283,0.003460738623607486
ILMN_2193233,4.2285585,1.5491959,0.00016689200158328618,0.003498077057554506
ILMN_2382990,4.2277846,1.4016651,0.00023441527367558203,0.004563668897334677
ILMN_2368721,4.223776,-3.205901,0.00011296702305177545,0.0025586980674888464
ILMN_2109489,4.2229667,3.4453657,0.0002724331952160657,0.005140717025924598
ILMN_1798588,4.222908,2.8154776,0.00011309610964802624,0.0025586980674888464
ILMN_1754507,4.2171144,1.0299809,0.0001513769165986135,0.0032295205165167196
ILMN_3208973,4.2152185,1.9623616,0.00011562738976289033,0.0026022763689405584
ILMN_1798006,4.2100387,1.0251588,0.00011779692531601472,0.002646067970524553
ILMN_2151818,4.2077785,1.5044048,0.0001236987285409292,0.0027460421168867847
ILMN_1719695,4.207436,1.193588,0.00014273936951197957,0.0030735418086041046
ILMN_1785914,4.2069135,2.3886197,0.00013037815527800335,0.0028615259185456325
ILMN_3247835,4.2049828,1.0220987,0.0001288072164827439,0.0028328605254064
ILMN_2141807,4.2043138,1.3191311,0.00012276178935926782,0.002727802709825685
ILMN_1790962,4.1956882,1.0755925,0.00013566827186583104,0.0029440637326407656
ILMN_2368318,4.1925483,1.1645193,0.00012420831960234822,0.0027521887472732025
ILMN_2322498,4.1877065,3.4762475,0.0001838824377336891,0.0037772151462733953
ILMN_1701749,4.1866026,1.199294,0.0001267753521351804,0.002795972766181342
ILMN_3248910,4.1850486,1.3939173,0.00013974736685487353,0.0030187345588143844
ILMN_2144088,4.182732,1.0182775,0.00017030147083352723,0.0035569323093693917
ILMN_2139396,4.182602,2.7952864,0.00014832777542623236,0.0031794028419070116
ILMN_2323933,4.177326,3.681808,0.0003076652415270542,0.00565671184645175
ILMN_1683271,4.1772647,3.41692,0.0001328374968896772,0.002897405279305158
ILMN_2414165,4.17581,1.3490402,0.0001324864219769173,0.002893598875559569
ILMN_2188333,4.170053,1.0669907,0.0001333426267816594,0.0029029174621076673
ILMN_1713751,4.164706,1.0268031,0.00017336656775813688,0.0036039942404751187
ILMN_2404906,4.156657,1.0936497,0.0001390966186969749,0.0030060501327993563
ILMN_1807925,4.1566224,1.5700254,0.0001513555494496452,0.0032295205165167196
ILMN_1802404,4.1380806,-4.4190044,0.00017624216483822972,0.0036519877757346182
ILMN_2389114,4.137916,1.6108817,0.00015158022181511059,0.0032315482439871277
ILMN_2049184,4.1284924,1.2160578,0.00018175826194030445,0.0037433339562951604
ILMN_1784774,4.1116886,1.5328066,0.00016059657001849393,0.0033931853228516716
ILMN_1691693,4.1054697,1.4522213,0.00021988441511580677,0.004352331391583042
ILMN_1677466,4.099506,2.309351,0.00021316378853944096,0.004237033337998039
ILMN_2366972,4.0986075,1.4834676,0.0001695915919499902,0.0035436702475168664
ILMN_1684040,4.098144,1.6702318,0.0001674983521460899,0.0035076779747565626
ILMN_3283573,4.096582,1.2146711,0.0001685617351292147,0.0035268244156381073
ILMN_1752592,4.088172,2.5753293,0.00017531983672548307,0.003637655928058082
ILMN_1751753,4.0879655,1.0109518,0.00017286419811682286,0.0036009188112340555
ILMN_1707175,4.0794296,2.1165411,0.0002592938735007826,0.00495012722909666
ILMN_1722781,4.071317,-1.3059773,0.00018244222851252802,0.003754151589492024
ILMN_3305273,4.0670047,2.4798021,0.00023160012950510805,0.004524881943046026
ILMN_1688279,4.0594463,1.2613032,0.00021423719961566673,0.004254230167048649
ILMN_2396020,4.0589314,1.0525162,0.000206515453859468,0.004139672277851633
ILMN_1778321,4.0484757,1.0705698,0.0001971240010366885,0.003990305997878744
ILMN_2353202,4.0477953,1.0147579,0.00019687966979973568,0.0039887736784651375
ILMN_2347748,4.02818,1.4379497,0.000281339963590437,0.005268942857313066
ILMN_2129877,4.0276103,1.0635749,0.00021036257169443725,0.0042060955955827315
ILMN_2188374,4.027037,1.068793,0.00023320714292194528,0.004547145806185423
ILMN_1652008,4.0247674,1.197661,0.00021437124217378283,0.004254230167048649
ILMN_1691743,4.0222783,7.1751337,0.00031829160118546887,0.005784641097687658
ILMN_2151817,4.021712,2.8198814,0.00021392828275110796,0.0042504432054206905
ILMN_1679438,4.016635,1.0286195,0.0002168871733553123,0.004300201806336865
ILMN_1771688,4.0165358,1.6480663,0.00027087585946820235,0.0051277808258752494
ILMN_2401873,4.0091066,1.0339313,0.00022709822282087334,0.004463371677186146
ILMN_1763260,4.008386,1.0689691,0.00023779785552049726,0.004612342415378501
ILMN_2054019,4.0080323,1.4644817,0.00022484404337866674,0.0044370951267325735
ILMN_2374865,4.007096,1.1763409,0.00024967372038941273,0.004807209886227899
ILMN_1747355,3.9938693,1.1610837,0.0002725372207288328,0.005140717025924598
ILMN_2150787,3.9920962,1.3975785,0.00023360073614835108,0.004551462119015669
ILMN_1760849,3.9920502,1.659812,0.0003062305471066489,0.005632522741825132
ILMN_3202432,3.9662743,1.7486277,0.00025337196891247544,0.0048566725013543255
ILMN_1727458,3.95823,1.2990522,0.0002597204164056027,0.004956270164945481
ILMN_2393765,3.957919,6.379241,0.0002694988016856577,0.00510989170795327
ILMN_2233783,3.956845,1.5083402,0.00035934027722030735,0.006371555657594108
