names,scores,logfoldchanges,pvals,pvals_adj
ILMN_1903082,0.87847483,0.65253556,0.38452972660418094,0.7155716441814145
ILMN_1660868,0.87820333,,0.38472291493710975,0.7157182626738976
ILMN_1809439,0.8781789,0.16388126,0.38520181063109193,0.7162524142985396
ILMN_1747315,0.87813294,0.4428501,0.38444950424842284,0.7154974610179865
ILMN_1667309,0.8781216,,0.3844424085443575,0.7154974610179865
ILMN_2063586,0.8781127,0.21125603,0.38489451802095775,0.7158720253201277
ILMN_1744442,0.877988,0.31727493,0.38470970239522995,0.7157182626738976
ILMN_3248379,0.8777778,0.22523229,0.3857422534695667,0.7167442570653885
ILMN_1738691,0.8772204,,0.3854473208997602,0.7164774276516815
ILMN_3309809,0.87717843,-0.89188856,0.38495204437219677,0.7159508713286489
ILMN_3302223,0.87702435,0.7149815,0.3850379734490721,0.7160584873217084
ILMN_2136068,0.87694585,,0.3856650896470507,0.7166472888387397
ILMN_1703860,0.8769154,0.38690904,0.38551359377770555,0.7165163863136729
ILMN_1704065,0.87688994,0.38548538,0.3853226039342771,0.7163865759213538
ILMN_3227213,0.8763954,-1.9946443,0.3853695231740226,0.716445650899689
ILMN_1722423,0.87623703,0.22432087,0.38546234196129425,0.7164774276516815
ILMN_1659513,0.87620693,,0.3854924781820208,0.7165052909538291
ILMN_1741954,0.87613046,0.08255835,0.3856749175924382,0.7166472888387397
ILMN_1780705,0.87607294,1.1942853,0.38594821279847613,0.7169861418754176
ILMN_1857793,0.8759057,,0.38599204951319643,0.7170112650222162
ILMN_3310306,0.8759021,0.1798724,0.386086439527655,0.7170739741170262
ILMN_1719828,0.8757448,-2.187601,0.38682014704775225,0.7178730020943869
ILMN_1737344,0.87554246,0.09465252,0.38639261581615325,0.7174308163281702
ILMN_3240023,0.8754187,-2.9796116,0.38607331259877553,0.7170739741170262
ILMN_1839793,0.8751765,0.2740702,0.38728097269797035,0.7183618638418633
ILMN_1663815,0.8751481,,0.3860461548278442,0.7170554574753946
ILMN_3310880,0.87511396,-0.8489083,0.38617383620857026,0.7171799815302019
ILMN_2219134,0.8749388,0.25187835,0.38615287494849837,0.7171692075686484
ILMN_1855355,0.8748848,1.6197531,0.3867515884684448,0.717838775865675
ILMN_1733176,0.8746216,0.11531371,0.38653677196295333,0.7176567924352996
ILMN_1797431,0.8745714,0.32406145,0.3866425973369473,0.7178250991805253
ILMN_2268026,0.8745624,0.10187542,0.3870506160022542,0.7181035175785803
ILMN_1800055,0.874267,,0.3866761623816367,0.7178310722359253
ILMN_1782637,0.874079,,0.38675842433791807,0.717838775865675
ILMN_1777680,0.8740641,-1.4190904,0.38712979087151,0.7181341726827924
ILMN_1761061,0.8740442,0.26480758,0.3867362273796918,0.717838775865675
ILMN_2400935,0.8737868,0.30653095,0.3867906397078972,0.717846402222891
ILMN_1673085,0.87377656,,0.38690010983729795,0.7179576946334247
ILMN_1813746,0.8736714,0.13499619,0.38699521523420366,0.7180570539333414
ILMN_1777660,0.8736498,0.1554926,0.38737862843353943,0.7183740013839848
ILMN_1737211,0.8736075,0.15350224,0.38689104502462934,0.7179576946334247
ILMN_1853632,0.87359726,0.833754,0.3869113126383945,0.7179576946334247
ILMN_1747492,0.8735621,,0.38791694804876176,0.7188986950266582
ILMN_1913678,0.87335694,0.21533842,0.3874144991509565,0.7184123598186781
ILMN_1691355,0.87316126,0.51005805,0.387140329622525,0.7181341726827924
ILMN_3229594,0.8731193,0.22662556,0.3877019607997706,0.7186978780890819
ILMN_3188638,0.8731184,,0.38714304026738655,0.7181341726827924
ILMN_2400648,0.8729575,0.5263466,0.38830197837321523,0.7192838088204782
ILMN_1696318,0.87293243,0.2725001,0.3880636797570529,0.7190524655621363
ILMN_1690568,0.87288594,-2.0439298,0.3875470449423316,0.7185173246232514
ILMN_2221076,0.8723512,0.08521998,0.38924192722819917,0.7201356218765905
ILMN_2283726,0.87214434,0.56457967,0.38772039120450374,0.7186978780890819
ILMN_1894480,0.8719779,1.6025786,0.38857938017966354,0.7195570806027848
ILMN_3254515,0.87176454,-0.53908974,0.3880604456536141,0.7190524655621363
ILMN_1755657,0.8717363,0.18581636,0.3884350227609942,0.7194239131478234
ILMN_2105966,0.87153816,0.11577586,0.3881893303166545,0.7191964568267285
ILMN_3280735,0.87131804,0.14978503,0.38836855884807797,0.7193356334296239
ILMN_1779752,0.8712417,0.28620732,0.3881476099597312,0.7191798129549194
ILMN_1768064,0.8711991,-0.26501727,0.38884050483920574,0.7197777144696195
ILMN_1654563,0.8711483,0.093064,0.38822072624259796,0.7192026118561475
ILMN_1789747,0.8710567,,0.3883101696042064,0.7192838088204782
ILMN_3235842,0.87097234,-0.63099176,0.38875925870646044,0.719777474526497
ILMN_1664622,0.87067217,-1.9538531,0.3885629676370457,0.7195548543805574
ILMN_1680687,0.8700824,0.16827752,0.38888110859130787,0.7197777144696195
ILMN_1745583,0.8700784,,0.3891205801614859,0.7199955914146913
ILMN_3309094,0.8700162,,0.3889545123680703,0.7198531076163339
ILMN_3281342,0.8699061,-1.1134036,0.38886986076022534,0.7197777144696195
ILMN_1661507,0.86990404,1.9373206,0.3896574405417833,0.7204392282293284
ILMN_2376859,0.8699038,0.30443734,0.38939311754760575,0.7202463329615493
ILMN_1719688,0.86982954,-1.3019042,0.38960278685254,0.7204369713338197
ILMN_3242271,0.86974055,0.5099013,0.3889599143853977,0.7198531076163339
ILMN_1655893,0.86965835,-0.30873504,0.3896801524495752,0.7204392282293284
ILMN_1681076,0.86937827,1.769792,0.38987247514533496,0.7206001755897671
ILMN_2140990,0.8691201,0.19357914,0.389752316881422,0.7204881737606749
ILMN_3289331,0.8689939,0.89796513,0.38936232389348835,0.720245697052837
ILMN_1663252,0.8688983,-1.2425908,0.39041670856420696,0.7209592700089604
ILMN_3282726,0.8688007,,0.38955885030953374,0.7204120453302495
ILMN_2056975,0.8685924,0.11369376,0.3896527682619231,0.7204392282293284
ILMN_1687475,0.86839503,,0.3900993850342924,0.7208228809876902
ILMN_1663723,0.86831456,,0.3898738346168662,0.7206001755897671
ILMN_1750748,0.8683033,0.4937813,0.3921381713561808,0.7223863112284596
ILMN_1803698,0.8682368,0.8153923,0.3898018583774656,0.720523444467736
ILMN_1694462,0.868076,0.2430802,0.3901133615432515,0.7208228809876902
ILMN_1689866,0.8678988,1.1135548,0.39017744153163514,0.7208837400856468
ILMN_1770303,0.86780477,,0.39000889174040565,0.7207371632315078
ILMN_1737842,0.8676424,0.22764209,0.39011380149027997,0.7208228809876902
ILMN_3282032,0.8676186,-0.8575355,0.3905030030168114,0.7210587651723769
ILMN_1751164,0.86752856,1.5418849,0.3903390737067314,0.7209372702299509
ILMN_1761782,0.8674546,0.14455657,0.3901986275553051,0.7208906691306263
ILMN_2184184,0.86740357,0.45575464,0.3923130182778446,0.7224833367981157
ILMN_1715133,0.8673123,0.5086991,0.39027366623362536,0.7209372702299509
ILMN_1792415,0.8671541,0.13404846,0.390361007397218,0.7209372702299509
ILMN_1706186,0.86709666,3.441145,0.3905828544637294,0.7210936269167829
ILMN_1748060,0.8670559,4.5888987,0.39041863950556044,0.7209592700089604
ILMN_1810346,0.86705273,-1.858725,0.3904164570656252,0.7209592700089604
ILMN_3243583,0.8669905,,0.39096614163408916,0.7214915257376188
ILMN_1850583,0.8669479,1.1147938,0.3908921278495172,0.7214112235078654
ILMN_2149566,0.86693984,0.094455786,0.3905649532395944,0.7210887188426606
ILMN_2361603,0.8667277,0.14071466,0.3907303427200386,0.7211970473295695
ILMN_2272120,0.8664712,-0.22340742,0.39072915842587574,0.7211970473295695
ILMN_3245748,0.86645347,-1.7907795,0.3925802769991247,0.7225400627983602
ILMN_1772314,0.8664347,,0.3911378888308338,0.7216940557085794
ILMN_1790309,0.8662146,0.28228563,0.3909175810584915,0.7214300541130552
ILMN_1724394,0.86607087,-0.20326756,0.3914285987491354,0.7219319414918781
ILMN_3181328,0.8660555,1.1911288,0.3918024723330428,0.7221897353851259
ILMN_3200136,0.8658931,0.42630517,0.39117981147129965,0.7216940557085794
ILMN_1749338,0.8658657,0.5322882,0.3911509558985953,0.7216940557085794
ILMN_1737833,0.8658572,0.10046392,0.39297015932036095,0.7228212343780207
ILMN_1663158,0.86583555,0.1840916,0.3914337053557967,0.7219319414918781
ILMN_1727975,0.86568034,-0.28109723,0.39169306157114914,0.7221006065136335
ILMN_3234989,0.86547744,-1.8704801,0.39126847346992655,0.72182418884069
ILMN_1832155,0.8653601,0.4749402,0.3915592549730381,0.721952133549798
ILMN_2350296,0.86528003,0.38013667,0.39148537610998024,0.721952133549798
ILMN_1675188,0.86483765,-4.7133718,0.39283281188445474,0.7226247941757553
ILMN_1745409,0.86459374,-2.2754462,0.3927691756769749,0.7225557500111381
ILMN_3235699,0.864516,-0.8275939,0.3923649127220721,0.7224845585373978
ILMN_1723908,0.86428094,0.46937627,0.39192422943782634,0.7222463535982806
ILMN_1682783,0.8642214,0.17571063,0.39205048975428447,0.7223654340333373
ILMN_3246756,0.8642154,-0.5587008,0.39326392132308663,0.7230242247107093
ILMN_1805161,0.8640572,0.1122843,0.39303435382040897,0.7228391631699826
ILMN_3272912,0.86405027,-0.63418365,0.3927669256841907,0.7225557500111381
ILMN_2093500,0.8640387,0.08724657,0.3921143647131592,0.7223863112284596
ILMN_1784756,0.86392736,-0.17347652,0.39274192762517834,0.7225557500111381
ILMN_1763524,0.86386967,0.15890108,0.39242800962248425,0.7224982234368891
ILMN_1691340,0.8636741,0.32470223,0.3922531279914573,0.7224833367981157
ILMN_1787308,0.8636444,0.10123666,0.3926702075515841,0.7225400627983602
ILMN_3309940,0.8636044,-1.8169972,0.3923070527207062,0.7224833367981157
ILMN_3239709,0.8634609,0.55419624,0.3923747707092571,0.7224845585373978
ILMN_1754531,0.863425,0.08982612,0.39255036123409837,0.7225400627983602
ILMN_1721116,0.86340714,0.11271558,0.3933867701835838,0.7231721245550451
ILMN_1817048,0.86340034,0.3027373,0.3923970825303297,0.7224903113934986
ILMN_1707244,0.86332405,0.81462574,0.392562017960706,0.7225400627983602
ILMN_2114747,0.863236,1.7836032,0.3926951097006498,0.7225400627983602
ILMN_1681623,0.8632223,-0.7709705,0.3926232602234292,0.7225400627983602
ILMN_1704870,0.86312264,-0.26430443,0.3926458254600462,0.7225400627983602
ILMN_1651328,0.863071,0.21810935,0.392608231615166,0.7225400627983602
ILMN_2349982,0.86266065,0.5382008,0.3931226023171246,0.7228746175384261
ILMN_1673138,0.86259747,0.085375905,0.3931301669854742,0.7228746175384261
ILMN_1776395,0.86258835,-0.21236788,0.39296887997097785,0.7228212343780207
ILMN_1796353,0.8624255,,0.3930410255188759,0.7228391631699826
ILMN_1669777,0.8623048,1.4080181,0.39301233598421825,0.7228391631699826
ILMN_1796655,0.86222607,0.9053476,0.3937719567160467,0.7235926800950133
ILMN_1917095,0.8622121,,0.3931730446522461,0.7229133360551832
ILMN_3248551,0.86219513,0.21462649,0.3931367061963056,0.7228746175384261
ILMN_1701173,0.8620542,0.1825836,0.3937634056106123,0.7235926800950133
ILMN_1704101,0.8619012,0.4733436,0.39425384222060156,0.7242531265117271
ILMN_1730930,0.86187214,0.24148059,0.39445278456585287,0.7244647225342901
ILMN_1803471,0.86165595,0.4219209,0.3949521666410235,0.7248604185011988
ILMN_2181191,0.8616528,0.14748584,0.39339022667468937,0.7231721245550451
ILMN_1876787,0.8613881,0.6867447,0.39350879888350876,0.7233338805090981
ILMN_1688373,0.8612704,0.33080918,0.39364722393657414,0.7235028216710334
ILMN_1874689,0.86113,0.35533246,0.39364532270610053,0.7235028216710334
ILMN_1769369,0.86108637,-0.22426988,0.3936977964695202,0.7235126119797837
ILMN_1754811,0.86072296,0.051975526,0.3938548971036434,0.7236888688449491
ILMN_1711269,0.8605756,,0.3944616584851719,0.7244647225342901
ILMN_1733675,0.8605138,0.31312397,0.3941120611739287,0.7241051451745785
ILMN_1751328,0.86041594,0.12248335,0.3941767332371712,0.7241677172524604
ILMN_1716157,0.8601033,0.23784962,0.3950696459464029,0.7249354075011243
ILMN_1746171,0.8597445,0.09233584,0.39585951685605525,0.7255405123361903
ILMN_1658257,0.8597061,-0.22996475,0.3953748411529412,0.7253111256797319
ILMN_1711828,0.85961854,0.122530326,0.3946821628169851,0.724670463856161
ILMN_3285568,0.8594116,-0.5371698,0.3946560903192001,0.724670463856161
ILMN_1696975,0.85939276,0.16449647,0.3953346412987523,0.7252810003847077
ILMN_1670166,0.8592806,,0.3947765292969523,0.7247163063069834
ILMN_1666090,0.8591149,1.2433524,0.39486729979251944,0.7247788265266717
ILMN_1672738,0.8590878,2.4787204,0.3947511265018131,0.7247163063069834
ILMN_3308068,0.8590415,0.18300648,0.3947817281487087,0.7247163063069834
ILMN_3204172,0.8586601,-0.77810276,0.3949854069314126,0.7248933020019527
ILMN_1688727,0.858603,0.1638669,0.3950203450580728,0.7249011778448446
ILMN_1684875,0.8586027,,0.3950474343159416,0.7249227686262315
ILMN_1740770,0.8585426,5.4543734,0.3955812948213756,0.7254240537316284
ILMN_1701487,0.8585294,0.105962895,0.39550188481041304,0.7253771214123573
ILMN_3203815,0.85851854,0.99700314,0.39550970194073487,0.7253771214123573
ILMN_2073184,0.85845006,-0.21713145,0.39541835964747996,0.7253111256797319
ILMN_1763347,0.8581732,0.15343113,0.39554363777226054,0.7254112375302317
ILMN_1756959,0.8581659,-2.3025653,0.39526125279812896,0.7252026096075507
ILMN_1748563,0.8579632,1.1444867,0.39557464016344845,0.7254240537316284
ILMN_1731931,0.8579403,0.3230294,0.3958319597169353,0.7255405123361903
ILMN_2319994,0.8579186,0.3929922,0.39562850759163604,0.7254502509364009
ILMN_1683036,0.85786724,-0.30612403,0.39541370180942104,0.7253111256797319
ILMN_1730917,0.8578592,1.4687124,0.39591486239039164,0.7256138383349704
ILMN_1661232,0.8577964,0.5245553,0.3957270822410489,0.7254958358788451
ILMN_1726104,0.85771626,0.13910775,0.3959844460571761,0.725685139444752
ILMN_2415393,0.85760266,-0.23008472,0.395755072997961,0.7254958358788451
ILMN_1744923,0.8575262,0.18609565,0.39564158526558746,0.7254502509364009
ILMN_2400183,0.85746515,0.10804187,0.3962054477592598,0.7258370877569338
ILMN_1700143,0.85730404,-0.4489755,0.39575846155303607,0.7254958358788451
ILMN_3241304,0.8572545,3.01637,0.39654131042337504,0.7261992788865981
ILMN_1901532,0.8571927,0.2044147,0.3959346417700703,0.7256219772291759
ILMN_1766920,0.8571228,-1.9631879,0.3960411338174782,0.7257593825251242
ILMN_1716862,0.8570844,0.114954546,0.3961559542448453,0.7258026307060491
ILMN_1656040,0.85705245,,0.39611590624701776,0.7257803750231742
ILMN_1715203,0.8569112,-1.1365254,0.39606348162467186,0.7257593825251242
ILMN_1848529,0.8567668,0.6946889,0.396282902105469,0.7259227589507617
ILMN_1753658,0.8567084,1.8667831,0.39607098270131547,0.7257593825251242
ILMN_1721046,0.8566805,0.15359351,0.3961973040964737,0.7258370877569338
ILMN_1752793,0.8565205,0.096036874,0.39673723125800364,0.7262727694257516
ILMN_1810797,0.8564733,0.41819584,0.3970076005876597,0.7264258308363234
ILMN_1667580,0.8561528,0.37684506,0.39636290654585815,0.7259568709576412
ILMN_1668072,0.85583633,-0.26302332,0.3966168335021496,0.7262727694257516
ILMN_2082903,0.85581905,1.0316536,0.3965346833895098,0.7261992788865981
ILMN_2367638,0.85569984,0.4126171,0.3967822009378511,0.7262727694257516
ILMN_1874446,0.85566247,0.23921634,0.3976208243778008,0.7269855677367346
ILMN_1803810,0.85561365,0.17514008,0.3971284246932296,0.726511406138671
ILMN_1664878,0.85540074,0.26293835,0.3967661277849339,0.7262727694257516
ILMN_1669458,0.8554,1.049026,0.3969029463729923,0.7262992296173274
ILMN_1787691,0.8553879,0.34011346,0.39751403170275545,0.7268820760094459
ILMN_1703383,0.855351,0.2912553,0.39687593061892523,0.726297723680392
ILMN_2226271,0.85529435,-0.20438792,0.39714365593648016,0.726511406138671
ILMN_1678728,0.8551032,-0.25213346,0.3975129240737021,0.7268820760094459
ILMN_1733065,0.8550823,,0.3969720189268575,0.7263975283090105
ILMN_2101025,0.85486186,0.17490974,0.39751210649846636,0.7268820760094459
ILMN_1861916,0.8547471,0.19048473,0.39715711150891353,0.726511406138671
ILMN_1746442,0.85468185,0.44094944,0.3978251428648373,0.7271424015410469
ILMN_2378555,0.85466194,-0.24208724,0.3984567234121914,0.7274976596011082
ILMN_1799357,0.85462666,0.33732748,0.3975272218884529,0.7268820760094459
ILMN_1802459,0.8545815,-1.3994813,0.3972157531875141,0.7265537053450531
ILMN_1770484,0.8545702,-1.6995857,0.3987149689636197,0.7275142175811486
ILMN_2387471,0.85455936,0.26306993,0.3972246036459537,0.7265537053450531
ILMN_1680928,0.8542533,0.4360946,0.39769955865446927,0.7270538710541012
ILMN_1799860,0.85397637,0.08540943,0.3975441256598895,0.7268820760094459
ILMN_1745852,0.8538541,0.25386274,0.3978117027580099,0.7271424015410469
ILMN_1748979,0.8537176,-0.20012641,0.3977564738825382,0.7271298210820479
ILMN_1661636,0.85368603,0.08851889,0.39814627040980166,0.7272564466198127
ILMN_1772233,0.85356176,0.15943396,0.39823294309431434,0.7273263006317168
ILMN_1761086,0.8535493,0.15295784,0.3978663638847718,0.7271621108135103
ILMN_1661451,0.85343695,0.30083278,0.397840209252054,0.7271424015410469
ILMN_1711949,0.85343575,0.16906194,0.3981223148049573,0.7272564466198127
ILMN_1739428,0.8534188,0.15800063,0.397984388254798,0.7272422336468592
ILMN_3244841,0.8533172,-1.3350691,0.3986497099761035,0.7274976596011082
ILMN_1691188,0.8531978,0.059701953,0.3980024400007861,0.7272422336468592
ILMN_1657238,0.853169,0.8659835,0.39806580255649526,0.7272564466198127
ILMN_1680614,0.8529336,4.160335,0.39814857655329083,0.7272564466198127
ILMN_2325978,0.8528981,0.35835633,0.3985153546824117,0.7274976596011082
ILMN_1866856,0.85282356,,0.398611279397738,0.7274976596011082
ILMN_2255001,0.8527459,-0.18950222,0.39890269823999447,0.7277066923353162
ILMN_1829845,0.8527175,0.38661474,0.3992970122956595,0.7280347363582014
ILMN_1658033,0.8525691,1.9947898,0.3986382311022415,0.7274976596011082
ILMN_1690616,0.8525008,0.9077306,0.39842034814665195,0.7274871919821083
ILMN_1714667,0.85244524,0.46252263,0.3984286819511794,0.7274871919821083
ILMN_2303669,0.85241747,-0.44667557,0.39872029761401995,0.7275142175811486
ILMN_1828064,0.8523012,0.94298166,0.4000929521924964,0.7286464161160665
ILMN_3294170,0.85228944,-0.5582937,0.3986288252765807,0.7274976596011082
ILMN_2238132,0.85208535,0.22871648,0.39858576974509596,0.7274976596011082
ILMN_1798083,0.85206145,0.11156644,0.3991437943126078,0.7279219536448165
ILMN_2377746,0.8519461,0.3573386,0.39869332394107115,0.7275142175811486
ILMN_3280952,0.8517531,0.44151103,0.3988878089458483,0.7277066923353162
ILMN_1660576,0.8515708,0.47233093,0.3992169072667199,0.7279991608999583
ILMN_1807691,0.85156053,,0.3990040948653659,0.7277702862708065
ILMN_3203507,0.8512984,-0.61813784,0.3990144780900482,0.7277702862708065
ILMN_2415073,0.8512119,,0.40047128548987243,0.7286756225613672
ILMN_3266964,0.85111266,0.84538877,0.39919735596814876,0.7279915700545551
ILMN_1784818,0.8510693,3.6849518,0.39945142587237414,0.7281461391701759
ILMN_1792990,0.85100836,1.9746733,0.3992979742860442,0.7280347363582014
ILMN_1706094,0.8509047,0.14253971,0.40005520127817495,0.7286464161160665
ILMN_1756615,0.85088193,0.75099844,0.3997443071701332,0.7284730533321
ILMN_3187799,0.850763,-2.4394252,0.3994094383514164,0.7280976571265252
ILMN_2070003,0.8506603,-0.20836873,0.39958920341620485,0.72833165554641
ILMN_3223843,0.8506578,0.3785019,0.39947709158714817,0.7281648661701237
ILMN_3247691,0.8504527,-0.5015383,0.3998713278681416,0.7285466168865078
ILMN_1695868,0.8503287,0.07917301,0.3996451574864015,0.7283589577073312
ILMN_2183885,0.8502095,0.13760553,0.40066878388415816,0.7287645876122831
ILMN_1786396,0.85016286,0.12687303,0.40058906538046113,0.7286756225613672
ILMN_1743130,0.85007006,0.10075641,0.39986941549429633,0.7285466168865078
ILMN_1784395,0.8500501,-1.8516473,0.3998232024188725,0.7285431105781373
ILMN_1743890,0.8500389,-3.088445,0.4005154452540949,0.7286756225613672
ILMN_1793651,0.8500192,0.083147466,0.3997304600939491,0.7284730533321
ILMN_1736969,0.8499418,,0.4002341539893882,0.7286464161160665
ILMN_1742929,0.8499359,-0.2638884,0.39997493559140807,0.7286464161160665
ILMN_1785438,0.8499193,0.55985564,0.3998027669205335,0.7285339353148831
ILMN_1746888,0.8496103,-0.5719667,0.4008601673928395,0.7288821112140466
ILMN_3273399,0.84956247,-0.36314133,0.39996854864844755,0.7286464161160665
ILMN_1668976,0.84950596,0.2664612,0.40095289635758324,0.7290010633763093
ILMN_1748281,0.8494656,0.3459343,0.40004186730598024,0.7286464161160665
ILMN_3240966,0.8494429,0.2590779,0.4000344409313493,0.7286464161160665
ILMN_1869359,0.8492044,0.5587354,0.4001822926448141,0.7286464161160665
ILMN_1752086,0.8492042,0.091227956,0.40022657673687445,0.7286464161160665
ILMN_1748840,0.8491976,0.81676114,0.40081851226418497,0.7288821112140466
ILMN_3207087,0.84919256,0.42881575,0.4001724168735705,0.7286464161160665
ILMN_2294684,0.84918773,0.32408366,0.4002232442307777,0.7286464161160665
ILMN_1793928,0.8491678,-0.20475332,0.400334786492484,0.7286756225613672
ILMN_1710524,0.8491331,0.8274191,0.40057700185540557,0.7286756225613672
ILMN_1665423,0.8490141,0.096881114,0.40135873141248846,0.7293589073378953
ILMN_1671191,0.84899443,0.15232769,0.4004867298824708,0.7286756225613672
ILMN_1669227,0.8487815,-0.3084122,0.4005588237437182,0.7286756225613672
ILMN_2196479,0.8487139,0.22747836,0.40058403643519425,0.7286756225613672
ILMN_3240165,0.8485657,,0.40051890219794706,0.7286756225613672
ILMN_2342250,0.8485537,-0.4260279,0.40127186226705247,0.7292726849123109
ILMN_1684526,0.84827596,-0.9334365,0.40159007626811116,0.7296542617464349
ILMN_1774974,0.84823245,0.23115811,0.4010047650427918,0.729051175771407
ILMN_1753329,0.8481876,-0.20379162,0.4008720648015529,0.7288821112140466
ILMN_1657996,0.84794766,0.764655,0.40085785868890844,0.7288821112140466
ILMN_1883901,0.84785384,,0.40101128046056145,0.729051175771407
ILMN_1733037,0.8477972,0.22641161,0.40104465965000247,0.7290838411368329
ILMN_1807044,0.8474631,0.070384085,0.4011516667935453,0.7291620289500538
ILMN_1728933,0.8474033,0.5655807,0.4011647351868233,0.7291620289500538
ILMN_3238040,0.8471779,2.5738335,0.40133393835602615,0.7293574823021984
ILMN_1694699,0.8471656,,0.4013663103442514,0.7293589073378953
ILMN_3240220,0.8471519,0.17607166,0.4014282670631315,0.729416824657406
ILMN_1702009,0.8469535,1.2612944,0.40172259427394963,0.7297274034219458
ILMN_1787344,0.84683496,0.24176511,0.40280930341766497,0.7305472590594987
ILMN_1704812,0.8467183,-1.0190462,0.4015970556855397,0.7296542617464349
ILMN_1803087,0.84641,1.9616057,0.4017061653482732,0.7297255803751924
ILMN_1745271,0.84634215,0.21418226,0.4023588779501124,0.7302584455961265
ILMN_1795839,0.8462549,0.073939085,0.40179588978224423,0.7298044982886783
ILMN_1743203,0.846087,-0.26249766,0.40259999178390804,0.7304236936268969
ILMN_1692263,0.84604937,0.8046979,0.40195308509905436,0.729921868518712
ILMN_1668839,0.84595394,0.61094004,0.4021597340800859,0.7300567327249179
ILMN_2053650,0.8458953,0.29072297,0.402368214643249,0.7302584455961265
ILMN_1696391,0.8458431,0.23906688,0.40209082217572856,0.7300318746034384
ILMN_1740426,0.8458007,0.19001774,0.40320089367057743,0.7307392194367641
ILMN_2341952,0.84573734,0.16249345,0.40372234314919564,0.7312794997957923
ILMN_1665603,0.8457303,-2.3694181,0.4021141779301076,0.7300462607107342
ILMN_2361810,0.8456763,-0.2519094,0.4021846043373729,0.7300567327249179
ILMN_1734553,0.84533787,0.5385964,0.402776564680972,0.7305472590594987
ILMN_1775327,0.84521604,0.14817275,0.4025217887175535,0.7303797863475172
ILMN_1732071,0.8452153,0.14878488,0.4024446142995639,0.7303378613115493
ILMN_1779032,0.84498954,0.12858513,0.40272703480121685,0.7305141041158423
ILMN_3243117,0.8449863,0.92688274,0.4024926760859514,0.7303690459377867
ILMN_1761478,0.8448767,0.6733134,0.40299618830088046,0.7306381282317003
ILMN_1665855,0.8447867,-0.29633632,0.40262686990225627,0.7304372726546895
ILMN_3210491,0.84465724,,0.4042155649528938,0.7316143419009524
ILMN_1775962,0.84446955,0.18597569,0.4031744629360259,0.7307392194367641
ILMN_1803855,0.8444353,1.088708,0.40282252631887505,0.7305472590594987
ILMN_3266133,0.84431463,-0.73608756,0.40289897767977223,0.7305680564020728
ILMN_1672365,0.8442742,0.40253177,0.40291831777988196,0.7305680564020728
ILMN_2358628,0.84413147,1.5828944,0.4033773694984538,0.7309650355804549
ILMN_3235853,0.844002,0.24731374,0.40399057869219124,0.7314318307700827
ILMN_1675542,0.84398836,0.14348024,0.4030523058798954,0.7307118661094585
ILMN_1670719,0.8439519,-0.26239103,0.4032016976510895,0.7307392194367641
ILMN_3234955,0.84393,0.45095742,0.4030830985076219,0.7307392194367641
ILMN_3284545,0.8438416,-0.49039537,0.4032064143775309,0.7307392194367641
ILMN_1791587,0.8438299,3.202264,0.4031761616695124,0.7307392194367641
ILMN_2272857,0.84365827,-0.3122645,0.4032630324986747,0.73081383230213
ILMN_3308480,0.8434967,-0.70261073,0.40467777921292925,0.7320469548558904
ILMN_1793572,0.8430981,0.26211536,0.40368505931413,0.7312424988885569
ILMN_3191902,0.8430659,-1.0781939,0.40356633829598976,0.7311217388817767
ILMN_1773126,0.8427955,0.40945032,0.4043436491080862,0.7317350142824006
ILMN_1672162,0.8424834,-1.9287747,0.40406461532974425,0.7314538995677576
ILMN_1868058,0.8424086,0.63114744,0.40394049416002253,0.7314251304152256
ILMN_1684704,0.84233904,1.0015419,0.403980976330074,0.7314318307700827
ILMN_2397294,0.8421365,0.41949818,0.4043228044966223,0.731725283562422
ILMN_2103362,0.8421021,0.16419479,0.4046937521523737,0.7320469548558904
ILMN_1679450,0.8419804,0.12581593,0.40416952590387745,0.7315598317238572
ILMN_2078141,0.8418445,0.50232434,0.40423057197892687,0.7316143419009524
ILMN_1796455,0.84158546,-0.7710022,0.4046950821449885,0.7320469548558904
ILMN_3261514,0.84155464,,0.40439143025226054,0.7317654971098837
ILMN_3251565,0.84142786,0.35343397,0.40446376069137013,0.7318683876616678
ILMN_1910178,0.8413912,,0.4045829950828781,0.7319721488597872
ILMN_1780222,0.8411587,0.2476399,0.40480511509365036,0.7320660415052302
ILMN_1913641,0.8409109,0.45287907,0.40540508865652314,0.7326469239818978
ILMN_1768062,0.8408292,-1.2733315,0.40479401656880165,0.7320660415052302
ILMN_3231621,0.8406479,0.15526003,0.4049072839617851,0.7321668405466008
ILMN_1656767,0.8405603,0.546256,0.4053383401288575,0.73255428088615
ILMN_1737624,0.84052575,-0.3450221,0.40586403114159253,0.7330933662665522
ILMN_1678817,0.8405208,0.3789141,0.4052260351750878,0.7324912325103313
ILMN_1773193,0.84047353,-1.2535685,0.4050345091124672,0.7322849316893483
ILMN_1835610,0.8404498,,0.4051065024996219,0.7323591147107006
ILMN_2218758,0.84036356,-0.1768177,0.4050586342105643,0.7323005621049096
ILMN_1797132,0.84025735,2.1137812,0.4053122677440275,0.7325385511523526
ILMN_1705711,0.84018356,-0.45157072,0.40578057606541107,0.7330273399566807
ILMN_1746658,0.8400753,-0.22419222,0.4054289223082692,0.7326620073205475
ILMN_2314998,0.83988637,-0.23647845,0.4055131493854751,0.7327022594904389
